-1.844295051814687213e+03,1.379332827049373736e+04
-7.550921568455191846e+03,6.101404589918807687e+03
3.667735455947764422e+04,-5.331740378439937558e+03
2.900739621156238718e+04,2.176171757717842866e+03
4.387149805563494738e+04,-6.120797795858286008e+03
-7.922478683661741343e+03,-4.237384352113003843e+03
2.080983641333809646e+04,2.089995214169005067e+03
2.897272329872230330e+04,1.025839833445648037e+04
2.494017446269076754e+04,6.197545574324540212e+03
1.744872289923929930e+04,1.541771896219599330e+04
-2.640723303026460599e+03,6.027977663106884393e+03
1.676195529407175491e+04,-5.391921223497834944e+03
5.551779127061454346e+03,1.016941096374231711e+04
-2.457504978137885246e+03,4.009697518425634826e+02
-1.352790057735987466e+04,2.907690138798525368e+03
-1.270106852318167876e+04,1.158790928850792397e+03
-2.985602073519348323e+03,-7.606276505102166084e+03
-1.057610277311039681e+04,1.900695756158862650e+03
-1.472719891347569501e+04,1.179093348875029733e+03
-1.958257197532077771e+04,-3.453985146490379520e+03
4.209241788313279358e+02,5.221111609161107481e+03
-1.473730465450263000e+04,-1.702117875600534489e+03
-1.783406443382764701e+04,-4.793753140291017189e+03
-6.766303391141735801e+02,7.007106871057121680e+03
-8.777810500852585392e+03,2.456287151928873300e+03
-4.508879350884093355e+02,5.950012335460308350e+03
1.780730639461766259e+04,-3.399120242351331399e+03
4.974181246328111229e+03,5.336207874707917654e+03
-6.864962650029547149e+03,4.521219341679766330e+03
1.247203007410657119e+04,7.804341308135785766e+03
-1.153741422556179896e+04,-3.400318281908257177e+03
-1.637225090302256467e+04,7.849620738593434908e+02
-1.630558881503999328e+04,1.387745330478629512e+03
-1.296426747684098700e+04,-3.103615396135800211e+02
-1.015940793720456531e+04,-3.542488578687421068e+02
-5.070398451400530575e+03,1.181892863926107930e+04
-1.444518510865668031e+04,-1.136072843244979140e+03
3.395938255942839533e+03,-1.225837620960217282e+04
-7.164287842670830287e+03,-1.387280088537761185e+04
3.097572119908764580e+04,-9.956704001292504472e+03
-6.598698597659584948e+02,-1.524308971263279545e+03
5.602224738416566652e+03,-1.531450748546871409e+03
-2.976579329979950217e+03,-7.047418132152101862e+03
6.586681272134156643e+03,-1.359977171904121133e+04
-1.256735969160968125e+04,-6.572188561543031255e+02
5.297850570949703069e+03,-9.863570271329976094e+03
2.610354197132700392e+03,-1.064823439419115493e+04
-1.513453441224995549e+04,-1.321472529599519021e+03
-1.481671036723719226e+04,-2.462749946170517433e+03
-1.125326666489265699e+04,1.314123256167122918e+03
-3.805996030391987915e+03,-2.504270511589757007e+03
-6.005440439962008895e+03,-2.007468263277012966e+03
-7.088046177793575225e+03,3.112661736360559644e+03
