9.079995175214491610e+03,-5.062516422349061713e+02
4.997447464159698939e+03,-8.782868106524317682e+02
6.172395643164057219e+03,8.351893677212168541e+02
7.230330414339904564e+03,3.317565913326561144e+02
8.223124612270063153e+03,8.835008555885915484e+02
2.541310917261725535e+03,-6.011870803810128905e+01
-5.306671236362813033e+03,3.691743187433613457e+03
-5.091692581557581434e+03,5.273030560807647817e+03
-5.696331701608509320e+03,4.188900823957284047e+03
-4.536289530401099000e+03,4.952732799447831894e+03
-4.394117969496304795e+03,3.134453259531286449e+02
-5.107436979321314539e+03,1.756553171917064446e+02
8.151239311406779962e+03,-2.116475534585879814e+03
4.619283831123174423e+03,-6.486652048112918010e+02
1.785846774921751148e+03,-1.193027187255915500e+00
2.262145601983776942e+03,5.086944598238583382e+01
7.056721797094745625e+02,7.648170121115208531e+02
3.080449339961901842e+03,4.549849593126693890e+02
2.536742949998355471e+03,2.260825081009406858e+02
9.839752955454230232e+02,-2.515817084126414898e+02
4.560678758396694320e+03,7.674035379104140020e+02
1.862923068802337866e+03,3.259669951217476296e+02
8.973090764299305420e+02,1.253547676447269197e+02
5.804708588566016260e+03,1.171204581189076180e+03
1.350489814022053451e+03,-6.929766702168961956e+01
-4.635574275855467931e+03,-4.748841072203045769e+03
-4.796858926404736849e+03,-5.116267377399866746e+03
-4.354031461950738958e+03,3.785003870260648000e+03
-3.364851703767942126e+03,2.986672724363812904e+03
-3.098076338211461007e+03,4.891058972037811145e+03
2.906366814413808697e+03,-4.344795746448252203e+02
2.347534098852427178e+03,-6.726716244196937851e+02
1.448338903956101149e+03,1.537751031516349087e+02
6.012841980865453024e+02,3.017086136550756805e+02
1.578655145820226608e+03,3.738161043886714765e+02
1.327158773433376609e+03,5.403607602120210913e+02
9.243996911188196464e+02,3.827538731994379191e+02
-4.015857708689758056e+03,3.107476209760583060e+03
-3.383969201392831565e+03,-1.487725158580811467e+03
-6.189466468882072149e+03,-5.074370014213409377e+03
-4.191819537657788715e+03,-1.359069112797762500e+03
-4.723270861022227109e+03,-2.565320574065968231e+03
-3.715436117011569422e+03,-2.492026289812895811e+03
-3.388670058802536914e+03,-3.786016261809962998e+03
-3.036459287962214148e+03,-2.353228359194293716e+03
-2.767938933957058907e+03,-2.221527518328203314e+03
-4.036128326318093968e+03,-2.671113996571865755e+03
1.917998502407291198e+03,-5.895087652526676720e+02
1.138121598676355006e+03,1.008796619134315762e+02
3.004953447014579979e+03,-2.027728166476067599e+02
2.116536242871556169e+03,2.477017002091743336e+02
-3.477423879807343383e+03,-3.549544489874763258e+03
-2.849719778820945066e+03,2.452486562392940868e+03
