9.081566173129373055e+03,-5.066433965600604097e+02,2.874124622503663431e+03
4.995440312375761096e+03,-8.769619153954801050e+02,3.673491767334452106e+03
6.171000682721203702e+03,8.375400147404903919e+02,-1.833771225678483688e+03
7.231702913034416270e+03,3.313780543694494440e+02,-5.659738795818541348e+02
8.225178282805962226e+03,8.841552329039111555e+02,-2.399109665963966563e+03
2.527417777497597399e+03,-2.745168391873083280e+01,-7.251068493171585487e+02
-5.308177715768118105e+03,3.691490399967657140e+03,1.896874303748408011e+03
-5.092675801244951799e+03,5.275600300596875968e+03,1.793284100842512089e+03
-5.698178390427107843e+03,4.189411915775422131e+03,2.217764352407917613e+03
-4.536826356195874723e+03,4.955181277436740857e+03,1.424739410190018589e+03
-4.393961156080987166e+03,3.140736509501198839e+02,9.943813581402988575e+02
-5.108725134161589267e+03,1.761516894155925286e+02,8.386453969085164317e+02
8.152134255538511752e+03,-2.117035640858836359e+03,1.087619904387735914e+04
4.624246717205260211e+03,-6.512377163980993373e+02,2.497219667529278468e+03
1.781693820939575062e+03,2.120078677563687108e+01,-1.368433210718377495e+03
2.255748830851646744e+03,8.555489294491177077e+01,-1.200472068881491623e+03
7.067250644251619178e+02,7.569840395681163727e+02,-3.607871141857945076e+03
3.081064330124541357e+03,4.546602909573321085e+02,-7.664089487368379423e+02
2.521374988321213095e+03,1.908234091888026853e+02,-1.050071154954547410e+03
9.892561470757317466e+02,-2.314481353269898989e+02,4.981369118040135504e+02
4.561511509130699778e+03,7.676372539164111686e+02,-4.122480240293342831e+03
1.860910909855433601e+03,3.058647016794910769e+02,-1.249002063925657694e+03
9.527510993319415320e+02,1.645509266400494539e+02,5.228304929189143877e+02
5.807309785110271150e+03,1.170428592788658534e+03,-1.693345309497640301e+03
1.355820113039101670e+03,5.553130675784310633e+00,-1.187609500930116155e+03
-4.637929616690737930e+03,-4.755277058082351687e+03,-1.361598455107172754e+02
-4.795192721004576924e+03,-5.113624805052560987e+03,-1.765115955739844935e+02
-4.353253962811221754e+03,3.784721152958372386e+03,1.416528558403093712e+03
-3.364527166470937573e+03,2.986803770121512571e+03,6.105338041697792733e+02
-3.096991921678179096e+03,4.892616728891175626e+03,1.086314894350839637e+02
2.943142546512740410e+03,-3.427945078398667533e+02,5.605017960776300470e+02
2.344975115053284298e+03,-6.703909187810431831e+02,2.024324563011510236e+03
1.422823602546845450e+03,1.236604228996127119e+02,-1.832462724232236042e+03
5.875499736070466952e+02,2.945964370843915390e+02,-2.404779429859285756e+03
1.564321071044338623e+03,3.485380697985376059e+02,-1.481684949722163537e+03
1.335182489879067816e+03,5.151153705527526654e+02,-2.504558214105865318e+03
9.638168084196512382e+02,3.254059611834130692e+02,-2.245542328724968684e+03
-4.016878977860211762e+03,3.107318420337921907e+03,8.910420234802598998e+02
-3.383133762176777054e+03,-1.486239366403572603e+03,-9.952132776318354956e+01
-6.191430101603271396e+03,-5.075528373472359817e+03,6.119779750884096075e+02
-4.192800131214821704e+03,-1.357539654807624402e+03,3.672597782271855635e+02
-4.725118452356288799e+03,-2.565830941619622081e+03,4.147294480200734483e+02
-3.721065026728105295e+03,-2.496018108058600774e+03,-1.100980067971374723e+02
-3.420704525107653808e+03,-3.701977729071601971e+03,-7.041583762642779902e+02
-3.019385550277183029e+03,-2.344984212552169538e+03,-5.325684506740723236e+02
-2.783609782415707741e+03,-2.228789796643214231e+03,-6.920363788843988004e+02
-4.031292005270860500e+03,-2.668085848417422312e+03,-3.800966996869623671e+01
1.921160954687173898e+03,-5.881970697606712974e+02,1.488243673491010895e+03
1.107500804670062962e+03,1.119328758068551934e+02,-2.014586758324651555e+03
2.964627766713195797e+03,-2.917167201814606869e+02,2.870550291911823138e+02
2.126801190788056829e+03,2.154778469888107679e+02,-1.573766701057691535e+03
-3.444498760020856480e+03,-3.638167164900234184e+03,-5.778070367843466784e+02
-2.848399080734677227e+03,2.451513097195820592e+03,5.387440571002142242e+00
