4.349378888287285250e-01,9.737343255384395269e-02
-3.137833237622966731e-01,-1.429387201620493375e-01
8.849039853106538400e-01,-8.714667625270031692e-01
9.072333748889616079e-01,-6.574429961298692282e-01
6.152648596828638183e-01,-6.779909064393508933e-01
-3.658018862541583816e-01,-4.263804875513573650e-02
9.044915541590475838e-01,9.603623485970243234e-02
6.807450184222705314e-01,9.919222595924268027e-02
8.826658316700953799e-01,-3.240577495966280863e-01
7.328675301375234818e-01,8.881740683948061155e-02
-8.424826615638790483e-02,-1.996778026713507126e-01
3.526277168958780739e-01,4.871843626042658970e-01
5.078320219073788611e-01,-1.059551389387749197e-02
-1.796445787567033658e-01,1.111078676656580694e-01
-5.069153289415428976e-01,-4.886028006137559943e-01
-4.089794649562917273e-01,-9.236223649398216107e-02
-2.963097514229939833e-01,1.617958331924187476e-01
-1.366357672416811941e-01,1.560073788579577070e-01
-2.953372047819349255e-01,8.136711585418307524e-02
-3.840823575913236976e-01,-1.175661861224060606e-01
3.467033738639696550e-01,1.078066111312071085e+00
-4.307240417771609348e-02,7.766185796418344500e-01
-2.633224198766386803e-01,4.478705412256615004e-01
1.555512699674060084e-01,4.940597956342132058e-01
-4.614305826657646992e-01,-5.370355494113302486e-01
2.457905836837402380e-01,6.843890878574072634e-01
5.796674034053616031e-01,3.047788988075054717e-01
1.189484274226655924e-01,1.956293633901352302e-01
-3.711700397733864176e-01,-2.992988551454795476e-01
7.119878096596596873e-01,-2.327027367743937925e-01
-4.367165540369010723e-01,-1.131579850709349550e-01
-5.302892472809351831e-01,-4.457810388476398655e-01
-4.928518747392624522e-01,-3.441117707091033151e-01
-5.521319748139005279e-01,-4.930847116507510175e-01
-3.847340494104195541e-01,1.159714860466777020e-01
1.982712572408972806e-01,1.062914418897641933e-01
-3.875828004140804417e-01,2.345818947341554161e-01
2.359034634141806142e-01,6.607104289867794522e-01
-3.093001438685002435e-01,-2.152492817301986938e-01
6.433219600924233728e-01,-3.982610000450195198e-01
-3.455751874532068946e-02,1.602057104423472433e-01
2.894636232193635861e-01,7.077880992403939864e-01
-9.502889992573390621e-02,1.441473543493198284e-01
2.404546223504352986e-02,1.489946412296587475e-01
-4.665555986666307664e-01,-2.464431250432327081e-01
-1.180950329042912694e-01,1.055285058097913120e-01
1.103607441801588047e-02,4.195765682597899504e-01
-4.487164930461312595e-01,-2.278621002063518919e-01
-4.710156818690721670e-01,-3.813052186996179760e-01
-4.088480858876282209e-01,-1.424095245248116481e-01
-3.582750799678670051e-01,-1.185978903575101440e-01
-3.785365248191486232e-01,9.471218212175291223e-03
-4.802915537714872452e-01,-3.529210738346537091e-01
