6.109712836553318994e+03,-1.661268238935328191e+04,8.212360986140419072e+02
-1.768392393150395583e+04,5.118852404094216126e+02,4.695493527222401099e+03
4.843582193213240316e+03,-2.620861967109458783e+04,1.280536178001823646e+04
1.784668429149227086e+04,2.927442762386220056e+04,1.095542066136418543e+04
1.580153874245862971e+04,-2.670551973470647135e+04,7.182534455282351701e+03
-9.380316787615540761e+02,1.722419795913241251e+04,-1.918735940243018376e+03
2.559261618513868962e+04,6.829802027627990356e+03,-1.685616035595520771e+03
1.126474737722576538e+04,6.902784572791441860e+03,-1.935090592238739873e+03
1.857387956043394661e+04,-5.509420891457998550e+03,2.491840970623237808e+03
2.045696186825065524e+04,-9.310326310771881253e+03,-4.700879903208318865e+03
-1.628246109045125195e+04,-1.950999320709290032e+03,5.597537416527487039e+03
1.329896063049290933e+04,1.801167345418721197e+03,-4.036733835025717781e+03
1.560595730708344854e+04,-1.942787986878054653e+04,9.727909168498770214e+02
-9.397307464433462883e+03,-6.966148005311851193e+03,4.234425333009351561e+03
-1.655257129105362037e+04,9.224646524052915993e+03,-6.774496542056200269e+03
2.159927214334985308e+02,2.167808708651374218e+03,-7.757580351608181445e+03
-2.982461405639860914e+03,-6.442816454450282436e+03,-1.360119124289519505e+03
-1.523426599274405999e+04,-5.579792083914456271e+03,8.555838471250483053e+03
5.761699926075683834e+03,-6.560664540169464090e+03,-6.392585188459815981e+03
4.176636821605860064e+02,2.827010232777026886e+03,-1.007354419629413496e+04
1.642369421733452691e+04,2.405737340883586148e+04,5.937310775039924010e+03
-1.951711422850412191e+03,2.300187589511458646e+04,4.713272484061609475e+02
6.765048984679216119e+03,7.343382578218310300e+03,-9.080275406820943317e+03
1.422842845273525745e+04,3.544607479442490876e+04,1.654747235849862773e+04
-1.576730175675904866e+04,1.515670893516247133e+03,2.259937014602572162e+03
7.914807166635296198e+03,-1.128351289007685227e+04,-1.330188776502031942e+03
1.130049159509935453e+04,-5.254340534153067892e+03,2.052847887072301091e+03
-1.215581143091534250e+04,-1.002860038495269873e+04,1.069193881087018417e+04
-1.827602362088381778e+04,4.738849191283721666e+03,3.881934217158130878e+02
2.402790534125064823e+03,-1.913526441075143157e+04,6.424315609512913397e+03
-1.054377736194575118e+04,-2.273498974903487579e+03,9.800500286188668042e+02
-1.701785546858509770e+04,6.947533649877178505e+03,-2.740655665759170461e+03
-1.398786696538081742e+04,1.941850097718271854e+03,3.991061438428261567e+02
-1.681222008528954393e+04,8.173346905119071380e+03,-4.918029676158675102e+03
-2.591928495291689615e+03,-4.327401254861783855e+03,-1.873598046299326370e+03
1.367592656107131734e+04,-1.299709370932838465e+04,-7.551221733928849062e+03
1.979718278662832745e+03,-5.440692455053685990e+03,-6.406188404651014025e+03
1.124644191195823987e+04,-7.102839317877339909e+02,-5.217689932308271636e+03
-1.238316768717466584e+04,3.456743662960147049e+03,-3.106377995227443080e+03
3.058026344827570210e+04,1.381758765163551107e+04,5.140334038985682128e+03
-1.646830739040879052e+04,-2.009508490989252550e+03,5.547121405496674925e+03
7.458005176141982702e+03,-9.631352586368691846e+03,-6.556159903692199578e+02
-6.610401792660747560e+03,1.036247805289411372e+04,-8.135971783308743397e+03
9.427379494028269619e+03,-7.909568353659575223e+03,-2.307820358608488732e+03
-1.351840580985835550e+04,5.771295096068901103e+02,1.176566543348889581e+03
5.829632925972096928e+03,-3.919372000848694825e+03,-4.887236505831615432e+03
-1.581935936961762673e+04,-5.889556598058082272e+03,9.753446848844136184e+03
-1.124374978888430269e+04,2.151164070036902103e+03,-2.109454722037830834e+03
-9.988610777255842549e+03,4.706804640987092171e+03,-6.758190710198185116e+03
-8.651117249214838012e+03,-1.608323939170127915e+03,-1.020263342127096394e+03
9.427082264493866433e+02,8.174647091272803664e+03,-5.808046984563768092e+03
2.796576589637242705e+03,-1.039599930352240108e+03,-7.421466387587149256e+03
-1.590327155570142713e+04,1.556597387667652811e+03,1.881226362980976091e+03
